UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN
444398,5,R,14,R,6,R,8,R,0,R,0,R,0,R,8,R,0,R,1,R,0,R,0,R,5,R,0,R,3,R,7,R,4,R,0
444404,2,R,15,R,8,R,7,Z,0,Z,0,R,5,R,5,Z,0,R,5,Z,0,R,0,R,0,R,0,R,10,R,3,R,2,R,0
444404,11,R,14,R,0,R,14,Z,0,Z,0,R,4,R,5,Z,0,R,5,Z,0,R,0,R,0,R,0,R,9,R,4,R,1,R,0
444413,5,R,21,R,21,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,21,Z,0,Z,0,Z,0,Z,0,R,20,R,1,Z,0,Z,0
444413,9,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,Z,0
444440,2,R,35,R,0,R,35,Z,0,Z,0,R,6,R,1,Z,0,R,28,Z,0,Z,0,Z,0,R,0,R,24,R,10,R,1,Z,0
444440,12,R,16,R,7,R,9,R,1,Z,0,R,5,R,1,Z,0,R,9,Z,0,Z,0,Z,0,R,0,R,6,R,9,R,1,R,0
444468,2,R,17,R,0,R,17,R,0,R,0,R,0,R,0,R,0,R,17,R,0,R,0,R,0,R,0,R,15,R,2,R,0,R,0
444468,12,R,13,R,0,R,13,R,0,R,0,R,1,R,0,R,0,R,12,R,0,R,0,R,0,R,0,R,8,R,3,R,2,R,0
444486,2,R,30,R,1,R,29,Z,0,Z,0,R,10,R,1,Z,0,R,17,R,1,R,1,Z,0,Z,0,R,14,R,13,R,3,Z,0
444510,2,R,43,R,2,R,41,R,0,R,2,R,1,R,24,R,0,R,15,R,0,R,0,R,1,R,0,R,1,R,28,R,14,R,0
444529,12,R,30,R,3,R,27,R,0,R,2,R,2,R,16,R,0,R,9,R,0,R,1,R,0,R,0,R,22,R,8,R,0,R,0
444556,3,R,197,R,90,R,107,R,4,R,7,R,35,R,54,R,1,R,77,R,13,R,6,Z,0,R,0,R,128,R,59,R,10,R,0
444556,12,R,46,R,17,R,29,Z,0,R,1,R,7,R,17,Z,0,R,18,R,2,R,1,Z,0,R,0,R,23,R,18,R,5,R,0
444565,2,R,46,R,19,R,27,R,0,R,2,R,7,R,19,R,0,R,12,R,1,R,4,R,1,R,0,R,18,R,18,R,10,R,0
444565,3,R,93,R,40,R,53,R,1,R,5,R,33,R,31,R,0,R,19,R,2,R,2,R,0,R,0,R,33,R,51,R,9,R,0
444583,2,R,156,R,72,R,84,Z,0,Z,0,Z,0,R,156,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,127,R,18,R,11,R,0
444635,2,R,2,R,0,R,2,R,0,R,0,R,1,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0
444635,12,R,71,R,10,R,61,R,0,R,2,R,14,R,4,R,0,R,42,R,7,R,2,R,0,R,1,R,25,R,29,R,16,R,0
444662,2,R,21,R,16,R,5,R,1,Z,0,R,14,R,2,Z,0,R,4,Z,0,R,0,Z,0,Z,0,R,9,R,11,R,1,Z,0
444662,12,R,9,R,9,R,0,Z,0,Z,0,R,6,Z,0,Z,0,R,3,R,0,Z,0,Z,0,R,0,R,3,R,6,R,0,Z,0
444671,2,R,71,R,26,R,45,Z,0,Z,0,Z,0,R,71,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,54,R,9,R,8,R,0
444699,7,R,11,R,0,R,11,R,0,R,2,R,0,R,1,R,3,R,5,R,0,R,0,R,0,R,0,R,0,R,3,R,8,R,0
444714,2,R,47,R,4,R,43,Z,0,Z,0,R,34,R,7,Z,0,R,2,R,2,R,2,Z,0,Z,0,R,13,R,21,R,13,Z,0
444714,3,R,31,R,1,R,30,Z,0,Z,0,R,17,R,4,Z,0,R,6,R,2,R,2,Z,0,Z,0,R,8,R,13,R,10,Z,0
444732,2,R,29,R,7,R,22,R,0,R,0,R,0,R,29,R,0,R,0,R,0,R,0,R,0,R,0,R,19,R,10,R,0,R,0
444778,5,R,6,R,1,R,5,R,0,R,0,R,5,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,0
444778,7,R,7,R,1,R,6,R,0,R,0,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,0
444778,9,R,6,R,3,R,3,R,0,R,1,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,0
444787,2,R,16,R,3,R,13,R,1,R,1,R,6,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,2,R,10,R,4,R,0
444787,3,R,4,R,0,R,4,R,0,R,0,R,1,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,3,R,1,R,0
444787,5,R,534,R,62,R,472,R,6,R,75,R,81,R,98,R,9,R,238,R,10,R,17,R,0,R,0,R,37,R,349,R,148,R,0
444787,7,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0
444811,3,R,33,R,1,R,32,Z,0,Z,0,R,29,R,1,Z,0,Z,0,Z,0,R,3,Z,0,R,0,R,4,R,25,R,4,R,0
444857,2,R,49,R,1,R,48,R,1,R,2,R,0,R,13,R,0,R,28,R,4,R,1,R,0,R,0,R,31,R,16,R,2,R,0
444857,12,R,45,R,0,R,45,R,0,R,5,R,0,R,21,R,1,R,16,R,2,R,0,R,0,R,0,R,26,R,19,R,0,R,0
444866,2,R,26,R,0,R,26,Z,0,Z,0,R,21,R,2,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,R,16,R,7,R,3,Z,0
444866,3,R,33,R,0,R,33,Z,0,R,1,R,13,R,2,Z,0,R,16,Z,0,R,1,Z,0,Z,0,R,14,R,19,Z,0,Z,0
444866,12,R,59,R,8,R,51,R,1,Z,0,R,46,Z,0,Z,0,R,12,Z,0,Z,0,Z,0,Z,0,R,9,R,42,R,8,Z,0
444936,2,R,5,R,1,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,1,Z,0
444936,12,R,99,R,20,R,79,R,7,R,59,R,2,R,16,Z,0,R,11,Z,0,R,4,Z,0,Z,0,R,37,R,38,R,24,Z,0
444945,2,R,381,R,8,R,373,Z,0,Z,0,R,223,R,4,Z,0,R,152,Z,0,R,2,Z,0,Z,0,R,142,R,194,R,45,Z,0
444945,11,R,11,R,7,R,4,Z,0,R,1,R,6,R,1,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,R,6,R,4,R,1,Z,0
444945,12,R,82,R,14,R,68,Z,0,R,1,R,51,Z,0,Z,0,R,30,Z,0,Z,0,Z,0,Z,0,R,44,R,34,R,4,Z,0
444954,2,R,30,R,12,R,18,R,1,Z,0,Z,0,R,1,Z,0,R,26,Z,0,R,2,Z,0,R,0,R,17,R,7,R,6,R,0
444954,3,R,159,R,68,R,91,R,2,R,1,R,4,R,5,Z,0,R,128,R,1,R,16,R,2,Z,0,R,74,R,65,R,20,Z,0
444954,12,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0
445027,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0
445027,3,R,1694,R,639,R,1055,R,10,R,37,R,491,R,107,R,14,R,432,R,50,R,553,R,0,Z,0,R,210,R,927,R,557,Z,0
445027,5,R,1879,R,1119,R,760,R,11,R,61,R,570,R,202,R,22,R,560,R,78,R,375,Z,0,Z,0,R,91,R,1058,R,725,R,5
445027,7,R,1136,R,613,R,523,R,8,R,52,R,429,R,128,R,21,R,283,R,42,R,173,Z,0,Z,0,R,13,R,517,R,598,R,8
445027,9,R,368,R,132,R,236,R,2,R,10,R,78,R,21,R,4,R,50,R,5,R,198,R,0,Z,0,Z,0,R,72,R,261,R,35
445027,10,R,18,R,12,R,6,Z,0,Z,0,R,2,R,4,Z,0,R,5,Z,0,R,7,Z,0,Z,0,Z,0,R,8,R,10,Z,0
445027,12,R,1,R,1,R,0,Z,0,Z,0,Z,0,R,0,Z,0,R,0,Z,0,R,1,Z,0,Z,0,Z,0,R,0,R,1,Z,0
445054,9,R,4,R,4,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,R,2,Z,0,Z,0,R,4,Z,0,Z,0
445133,3,R,11,R,2,R,9,Z,0,Z,0,R,6,Z,0,Z,0,R,1,R,0,R,4,Z,0,Z,0,R,2,R,4,R,5,Z,0
445133,5,R,24,R,7,R,17,Z,0,Z,0,R,13,Z,0,Z,0,R,3,Z,0,R,8,Z,0,Z,0,R,2,R,11,R,11,Z,0
445133,7,R,28,R,9,R,19,Z,0,R,3,R,10,R,1,Z,0,R,2,Z,0,R,12,Z,0,Z,0,R,2,R,16,R,10,Z,0
445133,12,R,6,R,2,R,4,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,Z,0,R,2,R,1,R,3,Z,0
445188,5,R,1804,R,836,R,968,R,3,R,362,R,73,R,1006,R,5,R,149,R,59,R,17,R,130,R,0,R,1656,R,140,R,8,R,0
445188,7,R,108,R,51,R,57,R,0,R,18,R,4,R,26,R,0,R,20,R,6,R,6,R,28,R,0,R,24,R,77,R,7,R,0
445188,9,R,107,R,61,R,46,R,0,R,10,R,1,R,20,R,1,R,26,R,1,R,3,R,45,R,0,R,0,R,103,R,4,R,0
445203,2,R,20,R,10,R,10,Z,0,R,1,R,2,R,15,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,R,10,R,7,R,3,Z,0
445203,3,R,12,R,2,R,10,Z,0,R,1,R,3,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,R,3,R,8,R,1,Z,0
445203,12,R,92,R,6,R,86,R,1,Z,0,R,54,R,28,Z,0,R,6,R,3,Z,0,Z,0,Z,0,R,42,R,45,R,5,Z,0
445212,2,R,102,R,25,R,77,Z,0,R,3,R,10,R,45,Z,0,R,36,R,3,R,5,Z,0,R,1,R,63,R,36,R,2,Z,0
445230,2,R,109,R,28,R,81,Z,0,R,10,R,11,R,63,R,2,R,14,R,9,Z,0,Z,0,Z,0,R,71,R,35,R,3,Z,0
445230,3,R,164,R,64,R,100,R,2,R,29,R,16,R,37,R,3,R,69,R,8,Z,0,Z,0,Z,0,R,17,R,122,R,25,Z,0
445230,12,R,85,R,6,R,79,R,1,R,3,R,6,R,46,Z,0,R,19,R,10,Z,0,Z,0,Z,0,R,55,R,25,R,5,Z,0
445249,2,R,25,R,18,R,7,Z,0,Z,0,R,13,R,5,Z,0,R,7,Z,0,Z,0,Z,0,Z,0,R,7,R,12,R,6,Z,0
445249,3,R,41,R,5,R,36,R,1,R,2,R,3,R,4,Z,0,R,30,R,1,Z,0,Z,0,Z,0,R,16,R,24,R,1,Z,0
445249,12,R,63,R,2,R,61,R,1,R,1,R,37,R,4,Z,0,R,17,R,2,Z,0,R,1,Z,0,R,24,R,36,R,3,Z,0
445267,3,R,7,R,2,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,Z,0,R,1,Z,0,R,1,R,1,R,4,R,1,Z,0
445267,5,R,481,R,84,R,397,R,1,R,8,R,22,R,22,Z,0,R,417,R,4,R,7,Z,0,Z,0,R,164,R,243,R,74,Z,0
445267,7,R,101,R,32,R,69,Z,0,R,2,R,5,R,6,Z,0,R,80,R,2,R,6,Z,0,Z,0,R,15,R,53,R,33,Z,0
445364,2,R,330,R,27,R,303,R,10,R,22,R,24,R,76,R,1,R,105,R,86,R,6,Z,0,Z,0,R,169,R,125,R,36,Z,0
445498,2,R,8,R,8,R,0,R,0,R,0,R,0,R,8,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,4,R,1,R,0
445540,2,R,31,R,0,R,31,Z,0,Z,0,R,6,Z,0,Z,0,R,25,Z,0,Z,0,Z,0,Z,0,R,23,R,8,Z,0,Z,0
445647,12,R,180,R,9,R,171,R,0,R,6,R,16,R,57,R,0,R,95,R,3,R,3,R,0,R,0,R,85,R,77,R,18,R,0
445656,12,R,239,R,13,R,226,R,2,R,3,R,20,R,14,R,0,R,187,R,9,R,3,R,1,R,0,R,124,R,81,R,34,R,0
445692,3,R,10,R,8,R,2,R,0,R,0,R,1,R,2,R,0,R,7,R,0,R,0,R,0,R,0,R,9,R,1,R,0,R,0
445692,5,R,104,R,88,R,16,R,1,R,3,R,3,R,13,R,0,R,57,R,2,R,25,R,0,R,0,R,91,R,13,R,0,R,0
445708,3,R,161,R,47,R,114,R,0,R,8,R,56,R,22,R,0,R,64,R,2,R,7,R,2,R,0,R,148,R,11,R,2,R,0
445708,5,R,135,R,40,R,95,R,0,R,3,R,60,R,16,R,0,R,45,R,3,R,7,R,1,R,0,R,118,R,16,R,1,R,0
445735,5,R,314,R,91,R,223,Z,0,R,126,R,11,R,39,Z,0,R,101,R,33,R,3,R,1,R,0,R,146,R,157,R,11,R,0
445735,7,R,27,R,10,R,17,Z,0,R,8,R,1,R,2,R,2,R,10,R,3,R,1,Z,0,R,0,R,10,R,13,R,4,R,0
445735,9,R,231,R,99,R,132,R,1,R,75,R,12,R,14,Z,0,R,99,R,15,R,14,R,1,R,0,R,110,R,114,R,7,Z,0
445735,10,R,10,R,6,R,4,Z,0,R,5,Z,0,Z,0,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,R,10,Z,0,Z,0
445744,2,R,112,R,29,R,83,Z,0,R,4,R,43,R,30,R,1,R,27,R,4,R,3,Z,0,Z,0,R,62,R,33,R,17,Z,0
445744,3,R,59,R,4,R,55,Z,0,Z,0,R,25,R,12,Z,0,R,19,R,1,R,2,Z,0,Z,0,R,16,R,32,R,11,Z,0
445762,2,R,82,R,74,R,8,R,0,R,7,R,17,R,20,R,0,R,32,R,6,R,0,R,0,R,0,R,32,R,44,R,6,R,0
445780,2,R,23,R,6,R,17,Z,0,Z,0,Z,0,R,10,Z,0,R,13,Z,0,Z,0,R,0,R,1,R,9,R,8,R,5,Z,0
445780,12,R,18,R,1,R,17,Z,0,Z,0,Z,0,R,7,Z,0,R,11,Z,0,R,0,R,0,Z,0,R,10,R,6,R,2,R,0
445799,2,R,503,R,485,R,18,R,3,R,7,R,56,R,106,R,0,R,282,R,39,R,10,R,0,R,0,R,429,R,70,R,4,R,0
445799,3,R,3,R,3,R,0,R,0,R,0,R,0,R,1,R,0,R,2,R,0,R,0,R,0,R,0,R,2,R,1,R,0,R,0
445841,2,R,38,R,2,R,36,R,0,R,0,R,8,R,1,R,0,R,29,R,0,R,0,R,0,R,1,R,25,R,12,R,0,R,0
445841,12,R,134,R,0,R,134,R,0,R,2,R,52,R,7,R,0,R,70,R,0,R,3,R,0,R,0,R,67,R,59,R,8,R,0
445850,2,R,21,R,0,R,21,R,0,R,0,R,15,R,2,R,0,R,3,R,1,R,0,R,0,R,0,R,10,R,9,R,2,R,0
445850,12,R,83,R,0,R,83,R,0,R,0,R,68,R,4,R,0,R,9,R,1,R,1,R,0,R,0,R,36,R,42,R,5,R,0
445869,7,R,91,R,32,R,59,R,1,R,3,R,3,R,6,R,1,R,56,R,7,R,0,R,14,R,0,R,1,R,31,R,59,R,0
445869,9,R,12,R,2,R,10,R,0,R,1,R,1,R,1,R,0,R,8,R,1,R,0,R,0,R,0,R,0,R,12,R,0,R,0
445911,2,R,476,R,182,R,294,R,1,R,9,R,126,R,172,R,0,R,112,R,15,R,41,R,0,R,0,R,251,R,168,R,57,R,0
445948,2,R,893,R,109,R,784,R,6,R,72,R,231,R,347,R,26,R,136,R,71,R,2,R,2,R,4,R,410,R,363,R,116,R,0
445948,3,R,101,R,9,R,92,R,1,R,4,R,38,R,31,R,1,R,20,R,5,R,1,R,0,R,0,R,22,R,62,R,17,R,0
445948,11,R,474,R,43,R,431,R,8,R,34,R,118,R,190,R,7,R,77,R,39,R,1,R,0,R,1,R,241,R,187,R,45,R,0
445957,11,R,31,R,2,R,29,Z,0,R,1,R,17,R,3,Z,0,R,6,Z,0,R,4,Z,0,R,0,R,3,R,10,R,18,R,0
445957,12,R,125,R,26,R,99,R,1,R,3,R,67,R,21,Z,0,R,23,R,8,R,2,Z,0,R,0,R,26,R,80,R,19,R,0
446002,7,R,5,R,0,R,5,Z,0,R,1,Z,0,Z,0,Z,0,R,4,Z,0,Z,0,Z,0,R,0,R,0,R,1,R,4,Z,0
446002,9,R,1,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0
446039,7,R,10,R,4,R,6,Z,0,R,1,R,1,Z,0,Z,0,R,8,Z,0,Z,0,Z,0,Z,0,R,1,R,4,R,5,Z,0
446048,5,R,248,R,119,R,129,R,2,R,7,R,5,R,22,R,0,R,175,R,0,R,20,R,17,R,0,R,231,R,17,R,0,R,0
446048,7,R,18,R,11,R,7,R,1,R,1,R,0,R,2,R,0,R,11,R,0,R,2,R,1,R,0,R,10,R,8,R,0,R,0
446048,9,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0
446084,2,R,31,R,4,R,27,Z,0,R,1,R,11,Z,0,Z,0,R,17,R,2,Z,0,Z,0,R,0,R,12,R,17,R,2,Z,0
446084,12,R,6,R,0,R,6,Z,0,Z,0,R,1,Z,0,Z,0,R,5,Z,0,Z,0,Z,0,R,0,R,1,R,2,R,3,Z,0
446093,2,R,69,R,5,R,64,R,2,R,10,R,1,R,35,R,1,R,15,R,5,R,0,R,0,R,0,R,43,R,22,R,4,R,0
446109,2,R,46,R,2,R,44,Z,0,Z,0,R,23,R,13,Z,0,R,5,R,4,R,1,Z,0,Z,0,R,18,R,18,R,10,Z,0
446109,3,R,60,R,10,R,50,R,1,R,1,R,7,R,25,Z,0,R,24,R,2,Z,0,Z,0,Z,0,R,14,R,41,R,5,Z,0
446109,11,R,42,R,4,R,38,Z,0,Z,0,R,15,R,11,Z,0,R,10,R,6,Z,0,Z,0,Z,0,R,19,R,12,R,11,Z,0
446109,12,R,6,Z,0,R,6,Z,0,Z,0,R,3,Z,0,Z,0,Z,0,R,2,R,1,Z,0,Z,0,R,3,R,2,R,1,Z,0
446118,2,R,213,R,36,R,177,R,0,R,35,R,33,R,118,R,6,R,19,R,2,R,0,R,0,R,0,R,64,R,128,R,21,R,0
446118,3,R,30,R,8,R,22,R,1,R,1,R,4,R,13,R,0,R,9,R,2,R,0,R,0,R,0,R,5,R,22,R,3,R,0
446118,12,R,38,R,2,R,36,Z,0,Z,0,R,7,R,30,Z,0,R,1,Z,0,Z,0,Z,0,R,0,R,4,R,29,R,5,Z,0
446127,2,R,71,R,1,R,70,Z,0,Z,0,R,24,R,5,R,1,R,33,R,3,R,5,Z,0,Z,0,R,14,R,41,R,16,Z,0
446127,3,R,11,R,1,R,10,Z,0,Z,0,R,2,R,2,Z,0,R,4,Z,0,R,3,Z,0,Z,0,R,5,R,4,R,2,Z,0
446163,3,R,33,R,26,R,7,R,0,R,0,R,18,R,10,R,0,R,2,R,3,R,0,R,0,R,0,R,28,R,5,R,0,R,0
446206,2,R,28,R,0,R,28,R,0,R,0,R,4,R,1,R,0,R,23,R,0,R,0,R,0,R,0,R,19,R,8,R,1,R,0
446224,2,R,7,R,2,R,5,Z,0,R,3,Z,0,R,1,Z,0,R,2,Z,0,R,1,Z,0,R,0,R,0,R,2,R,5,R,0
446224,7,R,19,R,4,R,15,Z,0,R,6,Z,0,Z,0,Z,0,R,10,Z,0,R,3,Z,0,Z,0,Z,0,R,10,R,9,Z,0
446233,3,R,16,R,7,R,9,R,0,R,1,R,1,R,3,R,0,R,11,R,0,R,0,R,0,R,0,R,13,R,3,R,0,R,0
446233,5,R,29,R,14,R,15,R,0,R,0,R,2,R,4,R,0,R,20,R,1,R,0,R,2,R,0,R,22,R,6,R,1,R,0
446242,2,R,67,R,27,R,40,R,1,R,0,R,28,R,2,R,0,R,33,R,3,R,0,R,0,R,0,R,38,R,27,R,2,R,0
446242,12,R,36,R,6,R,30,Z,0,R,4,R,9,Z,0,Z,0,R,13,Z,0,R,10,Z,0,R,0,R,11,R,17,R,8,R,0
446251,12,R,50,R,11,R,39,R,0,R,9,R,6,R,9,R,0,R,19,R,1,R,0,R,6,R,0,R,3,R,27,R,20,R,0
446260,2,R,182,R,5,R,177,R,0,R,8,R,9,R,37,R,1,R,107,R,3,R,17,R,0,R,0,R,98,R,73,R,11,R,0
446260,12,R,676,R,7,R,669,R,4,R,31,R,61,R,185,R,12,R,275,R,13,R,95,R,0,R,0,R,365,R,274,R,37,R,0
446288,2,R,30,Z,0,R,30,Z,0,Z,0,R,3,Z,0,Z,0,R,26,Z,0,R,1,Z,0,R,1,R,18,R,10,R,1,Z,0
446288,12,R,12,Z,0,R,12,Z,0,Z,0,Z,0,Z,0,Z,0,R,12,Z,0,Z,0,Z,0,Z,0,R,6,R,5,R,1,Z,0
446303,2,R,49,R,4,R,45,R,0,R,3,R,21,R,14,R,0,R,10,R,1,Z,0,R,0,R,2,R,27,R,17,R,3,R,0
446349,2,R,20,R,1,R,19,R,0,R,0,R,3,R,0,R,0,R,17,R,0,R,0,R,0,R,0,R,13,R,7,R,0,R,0
446385,2,R,4,R,0,R,4,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,1,R,3,R,0,R,0
446385,3,R,7,R,4,R,3,R,0,R,2,R,1,R,0,R,0,R,1,R,0,R,0,R,3,R,0,R,3,R,3,R,1,R,0
446385,5,R,32,R,18,R,14,R,0,R,1,R,5,R,5,R,0,R,10,R,0,R,1,R,10,R,0,R,26,R,6,R,0,R,0
446516,2,R,7,R,2,R,5,Z,0,Z,0,Z,0,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,R,1,Z,0,Z,0
446525,2,R,476,R,417,R,59,R,3,R,2,R,222,R,139,R,0,R,72,R,26,R,12,R,0,R,0,R,215,R,225,R,36,R,0
446525,3,R,211,R,165,R,46,R,2,R,2,R,115,R,25,R,0,R,46,R,8,R,12,R,1,R,0,R,93,R,102,R,16,R,0
446525,5,R,14,R,14,R,0,R,0,R,0,R,8,R,0,R,0,R,5,R,0,R,1,R,0,R,0,R,10,R,3,R,1,R,0
446552,2,R,857,R,368,R,489,R,3,R,10,R,240,R,246,R,6,R,329,R,14,R,9,R,0,R,1,R,485,R,277,R,94,R,0
446552,3,R,208,R,177,R,31,Z,0,R,2,R,46,R,57,Z,0,R,101,R,1,R,1,Z,0,R,0,R,88,R,96,R,24,R,0
446561,2,R,235,R,34,R,201,R,2,R,52,R,8,R,102,R,1,R,20,R,8,R,42,R,0,R,0,R,37,R,154,R,44,R,0
446561,3,R,354,R,108,R,246,R,1,R,84,R,13,R,107,R,9,R,59,R,26,R,55,R,0,R,0,R,62,R,271,R,21,R,0
446561,5,R,14,R,3,R,11,R,0,R,3,R,2,R,5,R,1,R,0,R,0,R,3,R,0,R,0,R,1,R,12,R,1,R,0
446561,7,R,63,R,7,R,56,R,0,R,19,R,2,R,14,R,1,R,21,R,2,R,4,R,0,R,0,R,2,R,60,R,1,R,0
446598,2,R,15,R,2,R,13,Z,0,Z,0,R,1,R,1,Z,0,R,13,Z,0,Z,0,Z,0,R,0,R,2,R,8,R,5,R,0
446598,3,R,6,R,1,R,5,Z,0,Z,0,Z,0,R,1,Z,0,R,5,Z,0,R,0,Z,0,R,0,R,0,R,3,R,3,R,0
446604,5,R,403,R,403,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,403,Z,0,Z,0,Z,0,Z,0,R,403,Z,0,Z,0,Z,0
446640,5,R,104,R,69,R,35,R,0,R,11,R,38,R,5,R,0,R,46,R,4,R,0,R,0,R,0,R,80,R,20,R,4,R,0
446640,7,R,686,R,337,R,349,R,0,R,8,R,6,R,4,R,0,R,12,R,0,R,1,R,655,R,0,R,14,R,640,R,32,R,0
446640,9,R,6,R,2,R,4,Z,0,Z,0,R,1,Z,0,Z,0,R,1,Z,0,Z,0,R,4,Z,0,Z,0,R,4,R,2,Z,0
446640,10,R,1,R,1,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0
446774,2,R,214,R,76,R,138,R,0,R,1,R,12,R,15,R,3,R,169,R,10,R,3,R,1,R,0,R,114,R,68,R,32,R,0
446774,3,R,342,R,118,R,224,R,0,R,2,R,21,R,23,R,1,R,286,R,8,R,1,R,0,R,0,R,143,R,112,R,87,R,0
447014,2,R,42,R,6,R,36,R,0,R,0,R,12,R,4,R,1,R,23,R,1,R,1,R,0,R,0,R,9,R,23,R,10,Z,0
447014,3,R,33,R,3,R,30,R,0,R,0,R,10,R,7,R,0,R,16,R,0,R,0,R,0,R,0,R,6,R,20,R,7,R,0
447014,12,R,38,R,0,R,38,Z,0,R,1,R,12,R,4,R,0,R,20,R,1,R,0,Z,0,R,0,R,19,R,19,R,0,R,0
447023,2,R,865,R,346,R,519,R,2,R,4,R,675,R,57,R,0,R,123,R,0,R,4,R,0,R,0,R,513,R,291,R,61,R,0
447023,11,R,194,R,121,R,73,R,3,R,1,R,108,R,21,R,0,R,55,R,4,R,2,R,0,R,0,R,77,R,73,R,44,R,0
447023,12,R,665,R,464,R,201,R,2,R,0,R,623,R,8,R,0,R,29,R,1,R,2,R,0,R,0,R,254,R,315,R,96,R,0
447050,2,R,39,R,12,R,27,R,0,R,3,R,1,R,9,R,0,R,23,R,1,R,2,R,0,R,0,R,5,R,24,R,10,R,0
447050,5,R,49,R,13,R,36,R,0,R,8,R,8,R,7,R,0,R,24,R,1,R,1,R,0,R,0,R,2,R,19,R,28,R,0
447050,7,R,851,R,148,R,703,R,8,R,250,R,105,R,146,R,2,R,293,R,21,R,21,R,5,R,0,R,4,R,470,R,377,R,0
447050,10,R,17,R,2,R,15,R,0,R,4,R,3,R,1,R,0,R,8,R,0,R,1,R,0,R,0,R,0,R,5,R,12,R,0
447148,2,R,69,R,1,R,68,R,1,R,0,R,12,R,30,R,3,R,14,R,0,R,9,R,0,R,0,R,46,R,22,R,1,R,0
447148,12,R,3,R,0,R,3,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,1,R,0,R,0,R,1,R,1,R,1,R,0
447166,2,R,33,R,4,R,29,R,0,R,1,R,1,R,12,R,0,R,13,R,3,R,3,R,0,R,0,R,25,R,8,R,0,R,0
447175,2,R,20,R,0,R,20,R,0,R,0,R,11,R,4,R,0,R,3,R,2,R,0,R,0,R,0,R,8,R,9,R,3,R,0
447263,3,R,609,R,74,R,535,R,1,R,19,R,10,R,69,R,7,R,477,R,12,R,14,R,0,R,0,R,200,R,335,R,74,R,0
447263,5,R,370,R,57,R,313,R,2,R,23,R,7,R,33,R,1,R,288,R,5,R,11,R,0,R,0,R,47,R,253,R,70,R,0
447263,7,R,47,R,7,R,40,R,0,R,0,R,3,R,3,R,0,R,40,R,0,R,1,R,0,R,0,R,0,R,21,R,26,R,0
