UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN
102429,12,R,483,R,316,R,167,Z,0,R,2,R,138,R,18,R,1,R,319,R,5,Z,0,Z,0,R,14,R,265,R,135,R,69,R,0
102553,2,R,42,R,34,R,8,R,2,R,2,R,2,R,2,R,0,R,26,R,6,R,2,R,0,R,0,R,22,R,14,R,6,R,0
102553,3,R,527,R,186,R,341,R,16,R,63,R,7,R,56,R,2,R,300,R,53,R,27,R,3,R,29,R,226,R,212,R,60,R,0
102553,5,R,715,R,292,R,423,R,30,R,99,R,21,R,77,R,3,R,354,R,79,R,30,R,22,R,0,R,357,R,299,R,59,R,0
102553,7,R,166,R,62,R,104,R,7,R,9,R,11,R,13,R,0,R,98,R,13,R,7,R,8,R,0,R,16,R,107,R,43,R,0
102553,9,R,3,R,1,R,2,R,0,R,0,R,1,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,0
102553,10,R,42,R,8,R,34,R,1,R,1,R,1,R,3,R,0,R,32,R,2,R,1,R,1,R,0,R,3,R,19,R,20,R,0
102553,12,R,181,R,59,R,122,R,12,R,14,R,2,R,18,R,1,R,93,R,21,R,20,R,0,R,14,R,79,R,59,R,29,R,0
102580,3,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0
102580,5,R,9,R,6,R,3,R,0,R,0,R,1,R,0,R,0,R,8,R,0,R,0,R,0,R,0,R,4,R,5,R,0,R,0
102614,2,R,119,R,43,R,76,R,31,R,7,R,3,R,9,R,2,R,46,R,17,R,4,R,0,R,1,R,42,R,44,R,32,R,0
102614,3,R,189,R,81,R,108,R,35,R,3,R,8,R,18,R,0,R,94,R,20,R,10,R,1,R,0,R,72,R,70,R,47,R,0
102614,5,R,458,R,196,R,262,R,40,R,16,R,15,R,42,R,3,R,260,R,49,R,18,R,15,R,0,R,242,R,155,R,61,R,0
102614,7,R,198,R,93,R,105,R,8,R,5,R,4,R,13,R,0,R,132,R,13,R,6,R,17,R,0,R,34,R,134,R,30,R,0
102614,9,R,31,R,15,R,16,R,1,R,1,R,1,R,0,R,1,R,14,R,0,R,8,R,5,R,0,R,0,R,25,R,6,R,0
102614,10,R,48,R,16,R,32,R,4,R,1,R,1,R,6,R,0,R,29,R,3,R,3,R,1,R,0,R,2,R,30,R,16,R,0
102614,12,R,78,R,33,R,45,R,15,R,5,R,5,R,8,R,0,R,35,R,8,R,1,R,1,R,5,R,26,R,29,R,18,R,0
102632,2,R,35,R,6,R,29,R,5,R,1,R,0,R,3,R,0,R,23,R,1,R,2,R,0,R,0,R,9,R,17,R,9,R,0
102632,3,R,75,R,19,R,56,R,6,R,5,R,2,R,4,R,1,R,46,R,11,R,0,R,0,R,1,R,34,R,24,R,16,R,0
102632,5,R,102,R,24,R,78,R,3,R,8,R,1,R,9,R,0,R,60,R,15,R,6,R,0,R,0,R,47,R,40,R,15,R,0
102632,7,R,65,R,18,R,47,R,8,R,1,R,3,R,3,R,0,R,42,R,3,R,3,R,2,R,0,R,3,R,36,R,26,R,0
102632,10,R,27,R,8,R,19,R,2,R,1,R,0,R,2,R,0,R,19,R,2,R,1,R,0,R,0,R,1,R,14,R,12,R,0
102632,12,R,119,R,77,R,42,R,10,R,8,R,2,R,6,R,0,R,73,R,13,R,6,R,1,R,6,R,53,R,50,R,10,R,0
102669,2,R,16,R,1,R,15,R,9,R,3,Z,0,R,1,Z,0,R,3,Z,0,Z,0,Z,0,R,0,R,2,R,13,R,1,R,0
102669,3,R,27,R,7,R,20,R,6,R,5,R,3,R,2,R,1,R,7,R,1,R,2,Z,0,R,0,R,6,R,13,R,8,Z,0
102669,5,R,37,R,8,R,29,R,10,R,0,R,1,R,2,R,0,R,11,R,6,R,6,R,1,R,0,R,16,R,18,R,3,Z,0
102669,7,R,31,R,8,R,23,R,6,R,2,R,0,R,2,R,1,R,8,R,3,R,9,R,0,R,0,R,1,R,21,R,9,R,0
102669,9,R,2,R,0,R,2,R,0,R,0,R,1,R,0,R,0,R,1,R,0,R,0,R,0,Z,0,Z,0,R,1,R,1,Z,0
102669,10,R,20,R,8,R,12,R,6,R,1,R,0,R,2,R,0,R,7,R,3,R,1,R,0,R,0,R,2,R,10,R,8,R,0
102669,12,R,28,R,4,R,24,R,4,R,2,R,0,R,1,R,2,R,14,R,3,R,2,R,0,R,0,R,4,R,18,R,6,R,0
102711,2,R,93,R,77,R,16,R,23,R,1,R,1,R,6,R,1,R,49,R,10,R,2,R,0,R,0,R,78,R,13,R,2,R,0
102711,12,R,45,R,31,R,14,R,14,R,0,R,2,R,2,R,0,R,19,R,4,R,4,R,0,R,0,R,31,R,9,R,5,R,0
102845,2,R,947,R,321,R,626,R,69,R,25,R,67,R,258,R,17,R,390,R,82,R,27,R,12,R,2,R,463,R,377,R,105,R,0
102845,3,R,263,R,61,R,202,R,31,R,14,R,19,R,25,R,7,R,135,R,29,R,3,R,0,R,0,R,47,R,179,R,37,R,0
102845,5,R,54,R,12,R,42,R,3,R,2,R,2,R,4,R,1,R,33,R,6,R,3,R,0,R,0,R,5,R,31,R,18,R,0
102845,12,R,38,R,3,R,35,R,1,R,1,R,0,R,15,R,0,R,14,R,6,R,1,R,0,R,0,R,23,R,9,R,6,R,0
103501,2,R,85,R,11,R,74,R,20,R,10,R,6,R,6,R,4,R,32,R,5,R,2,R,0,R,0,R,34,R,36,R,15,R,0
103501,3,R,19,R,2,R,17,R,6,R,5,R,1,R,3,R,1,R,1,R,2,R,0,R,0,R,0,R,1,R,12,R,6,R,0
103501,12,R,34,R,2,R,32,R,3,R,6,R,5,R,3,R,2,R,11,R,4,R,0,R,0,R,0,R,4,R,22,R,8,R,0
103741,2,R,63,R,4,R,59,R,1,R,1,R,4,R,32,R,0,R,13,R,11,R,1,R,0,R,0,R,40,R,18,R,5,R,0
103741,12,R,98,R,2,R,96,R,1,R,2,R,2,R,52,R,0,R,32,R,9,R,0,R,0,R,0,R,43,R,41,R,14,R,0
103893,2,R,314,R,99,R,215,R,11,R,5,R,20,R,208,R,0,R,36,R,2,R,28,R,4,R,0,R,208,R,86,R,20,R,0
103893,3,R,275,R,63,R,212,R,15,R,13,R,24,R,137,R,1,R,51,R,2,R,32,R,0,R,0,R,59,R,169,R,47,R,0
103893,12,R,64,R,17,R,47,R,0,R,0,R,1,R,53,R,1,R,5,R,0,R,4,R,0,R,0,R,57,R,5,R,2,R,0
103909,2,R,159,R,43,R,116,R,18,R,0,R,14,R,83,R,0,R,25,R,0,R,19,R,0,R,0,R,87,R,52,R,20,R,0
103909,3,R,175,R,23,R,152,R,6,R,9,R,12,R,61,R,2,R,62,R,3,R,19,R,1,R,0,R,24,R,131,R,20,R,0
103909,12,R,47,R,15,R,32,R,5,R,0,R,3,R,26,R,0,R,10,R,0,R,3,R,0,R,0,R,22,R,22,R,3,R,0
103927,2,R,190,R,65,R,125,R,7,R,2,R,13,R,145,R,1,R,17,R,2,R,3,R,0,R,0,R,110,R,63,R,17,R,0
103927,3,R,73,R,12,R,61,R,1,R,3,R,11,R,34,R,0,R,18,R,2,R,4,R,0,R,0,R,10,R,43,R,20,R,0
103927,12,R,34,R,8,R,26,R,1,R,0,R,1,R,25,R,1,R,5,R,0,R,1,R,0,R,0,R,24,R,10,R,0,R,0
103954,2,R,5,R,0,R,5,R,0,R,0,R,0,R,3,R,0,R,2,R,0,R,0,R,0,R,0,R,2,R,3,R,0,R,0
103954,12,R,27,R,1,R,26,R,0,R,1,R,3,R,11,R,0,R,8,R,4,R,0,R,0,R,0,R,15,R,9,R,3,R,0
103963,2,R,316,R,266,R,50,R,24,R,1,R,35,R,158,R,2,R,82,R,14,Z,0,Z,0,R,0,R,198,R,92,R,26,R,0
103963,3,R,6,R,5,R,1,R,1,Z,0,Z,0,R,3,Z,0,R,2,Z,0,Z,0,Z,0,R,0,R,2,R,3,R,1,R,0
103963,11,R,12,R,11,R,1,Z,0,Z,0,R,2,R,5,Z,0,R,4,R,1,Z,0,Z,0,R,0,R,5,R,4,R,3,R,0
104090,3,R,75,R,8,R,67,R,12,R,3,R,8,R,21,Z,0,R,19,R,2,R,10,Z,0,Z,0,R,14,R,49,R,12,Z,0
104090,5,R,124,R,15,R,109,R,1,R,3,R,11,R,42,R,2,R,39,R,1,R,24,R,1,Z,0,R,23,R,89,R,12,Z,0
104090,7,R,25,R,2,R,23,R,4,R,3,R,1,R,5,Z,0,R,10,Z,0,R,2,Z,0,Z,0,Z,0,R,11,R,14,Z,0
104090,12,R,157,R,9,R,148,R,18,R,1,R,17,R,61,R,0,R,16,Z,0,R,44,Z,0,R,0,R,69,R,72,R,16,Z,0
104151,2,R,18,R,7,R,11,R,0,R,1,R,0,R,6,R,0,R,9,R,1,R,0,R,1,R,0,R,11,R,7,R,0,R,0
104151,5,R,13879,R,6764,R,7115,R,129,R,1161,R,554,R,3519,R,21,R,6550,R,668,R,318,R,959,R,3,R,11589,R,2114,R,173,R,0
104151,7,R,5302,R,3189,R,2113,R,29,R,244,R,107,R,451,R,5,R,1156,R,105,R,54,R,3151,R,0,R,2259,R,2793,R,250,R,0
104151,9,R,915,R,436,R,479,R,9,R,54,R,28,R,90,R,1,R,454,R,31,R,18,R,230,R,0,R,39,R,766,R,110,R,0
104151,10,R,176,R,58,R,118,R,2,R,11,R,10,R,19,R,0,R,114,R,7,R,2,R,11,R,0,R,31,R,126,R,19,R,0
104151,12,R,1180,R,432,R,748,R,13,R,100,R,47,R,313,R,1,R,572,R,59,R,27,R,48,R,1,R,984,R,176,R,19,R,0
104160,2,R,811,R,295,R,516,R,5,R,9,R,13,R,594,Z,0,R,103,R,12,R,75,Z,0,R,27,R,597,R,152,R,34,R,1
104160,3,R,930,R,341,R,589,R,6,R,9,R,21,R,680,Z,0,R,128,R,14,R,72,Z,0,R,21,R,638,R,223,R,48,Z,0
104160,11,R,43,R,23,R,20,R,5,Z,0,R,1,R,27,Z,0,R,7,Z,0,R,3,Z,0,R,2,R,10,R,20,R,11,Z,0
104160,12,R,376,R,282,R,94,R,12,R,2,R,23,R,208,Z,0,R,95,Z,0,R,36,R,0,Z,0,R,71,R,174,R,127,R,4
104179,5,R,7356,R,3138,R,4218,R,75,R,391,R,236,R,1996,R,9,R,3721,R,372,R,130,R,426,R,0,R,5852,R,1282,R,222,R,0
104179,7,R,2204,R,1006,R,1198,R,33,R,133,R,77,R,471,R,6,R,994,R,81,R,88,R,321,R,0,R,524,R,1336,R,344,R,0
104179,9,R,1155,R,436,R,719,R,21,R,124,R,37,R,163,R,1,R,532,R,47,R,56,R,174,R,0,R,27,R,1000,R,128,R,0
104179,10,R,307,R,137,R,170,R,3,R,15,R,12,R,73,R,1,R,140,R,12,R,25,R,26,R,0,R,29,R,204,R,74,R,0
104179,12,R,223,R,116,R,107,R,3,R,9,R,10,R,53,R,1,R,127,R,9,R,8,R,3,R,0,R,130,R,72,R,21,R,0
104346,2,R,366,R,125,R,241,R,8,R,8,R,13,R,150,R,1,R,146,R,10,R,17,R,13,R,0,R,210,R,114,R,42,R,0
104346,3,R,500,R,178,R,322,R,15,R,13,R,26,R,186,R,3,R,210,R,16,R,17,R,14,R,0,R,256,R,162,R,82,R,0
104346,11,R,35,R,4,R,31,R,1,R,0,R,4,R,16,R,0,R,9,R,1,R,3,R,1,R,0,R,21,R,9,R,5,R,0
104346,12,R,330,R,249,R,81,R,6,R,2,R,31,R,131,R,1,R,121,R,7,R,21,R,10,R,9,R,97,R,118,R,106,R,0
104391,2,R,26,R,1,R,25,R,0,R,0,R,0,R,4,R,2,R,12,R,0,R,8,R,0,R,0,R,17,R,7,R,2,R,0
104391,12,R,28,R,0,R,28,Z,0,R,2,Z,0,R,5,R,1,R,13,Z,0,R,7,Z,0,R,0,R,9,R,11,R,8,R,0
104425,2,R,297,R,113,R,184,R,5,R,1,R,3,R,180,R,0,R,92,R,10,R,1,R,5,R,1,R,196,R,78,R,22,R,0
104425,3,R,1341,R,835,R,506,R,9,R,52,R,107,R,429,R,2,R,654,R,56,R,19,R,13,R,2,R,469,R,756,R,114,R,0
104425,11,R,61,R,7,R,54,R,0,R,2,R,1,R,35,R,0,R,19,R,3,R,0,R,1,R,16,R,33,R,9,R,3,R,0
104425,12,R,242,R,126,R,116,R,1,R,3,R,14,R,122,R,1,R,85,R,9,R,2,R,5,R,7,R,139,R,64,R,32,R,0
104443,2,R,37,R,3,R,34,R,4,R,1,R,6,R,7,R,0,R,2,R,3,R,14,R,0,R,0,R,22,R,15,R,0,R,0
104443,12,R,4,R,0,R,4,R,0,R,0,R,1,R,1,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,3,R,0
104568,2,R,111,R,4,R,107,R,3,R,3,R,10,R,33,R,0,R,52,R,8,R,2,R,0,R,0,R,89,R,17,R,5,R,0
104568,12,R,189,R,2,R,187,R,3,R,5,R,24,R,74,R,0,R,67,R,5,R,11,R,0,R,1,R,94,R,74,R,20,R,0
104577,2,R,111,R,32,R,79,R,14,R,1,R,1,R,40,R,0,R,45,R,3,R,5,R,2,R,18,R,63,R,22,R,8,R,0
104577,3,R,449,R,153,R,296,R,30,R,3,R,10,R,106,R,3,R,258,R,9,R,15,R,15,R,42,R,267,R,100,R,40,R,0
104577,12,R,638,R,516,R,122,R,36,R,5,R,33,R,223,R,1,R,275,R,3,R,57,R,5,R,89,R,124,R,246,R,179,R,0
104586,5,R,642,R,443,R,199,R,2,R,45,R,10,R,90,R,4,R,368,R,39,R,13,R,71,R,0,R,558,R,84,R,0,R,0
104586,7,R,14,R,8,R,6,R,0,R,0,R,0,R,0,R,0,R,7,R,1,R,1,R,5,R,0,R,3,R,11,R,0,R,0
104665,7,R,1,R,1,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,R,0,R,0,R,1,R,0,R,0
104708,2,R,1036,R,475,R,561,R,5,R,47,R,53,R,421,R,3,R,436,R,51,R,16,R,4,R,3,R,611,R,349,R,73,R,0
104708,3,R,1221,R,512,R,709,R,8,R,52,R,64,R,500,R,1,R,521,R,53,R,17,R,5,R,4,R,683,R,441,R,93,R,0
104708,11,R,399,R,162,R,237,R,3,R,26,R,18,R,191,R,0,R,132,R,17,R,10,R,2,R,48,R,225,R,104,R,22,R,0
104708,12,R,598,R,383,R,215,R,5,R,15,R,29,R,262,R,1,R,246,R,29,R,8,R,3,R,20,R,340,R,186,R,52,R,0
104717,5,R,14739,R,4206,R,10533,R,112,R,628,R,2257,R,3291,R,79,R,7211,R,611,R,398,R,152,R,1,R,5718,R,5517,R,3503,R,0
104717,7,R,12057,R,2658,R,9399,R,106,R,536,R,2528,R,2182,R,52,R,5750,R,364,R,422,R,117,R,0,R,756,R,6540,R,4761,R,0
104717,9,R,604,R,170,R,434,R,1,R,24,R,192,R,68,R,1,R,264,R,15,R,35,R,4,R,0,R,0,R,125,R,479,R,0
104717,10,R,463,R,95,R,368,R,6,R,12,R,161,R,69,R,1,R,187,R,13,R,14,R,0,R,0,R,7,R,182,R,274,R,0
104717,12,R,3,R,3,R,0,R,0,R,1,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,0
105145,2,R,227,R,101,R,126,R,1,R,5,R,25,R,128,R,1,R,54,R,10,R,2,R,1,R,13,R,117,R,71,R,26,R,0
105145,3,R,593,R,164,R,429,R,7,R,25,R,45,R,279,R,2,R,207,R,19,R,7,R,2,R,12,R,184,R,313,R,84,R,0
105145,11,R,379,R,127,R,252,R,5,R,24,R,50,R,217,R,0,R,64,R,12,R,6,R,1,R,9,R,203,R,131,R,36,R,0
105145,12,R,371,R,141,R,230,R,9,R,24,R,58,R,179,R,0,R,81,R,16,R,3,R,1,R,0,R,135,R,155,R,81,R,0
105154,2,R,1344,R,575,R,769,R,41,R,52,R,74,R,411,R,3,R,654,R,73,R,16,R,20,R,5,R,780,R,455,R,104,R,0
105154,3,R,1858,R,796,R,1062,R,51,R,70,R,93,R,551,R,5,R,933,R,105,R,25,R,25,R,6,R,983,R,705,R,164,R,0
105154,11,R,1112,R,608,R,504,R,42,R,75,R,73,R,381,R,2,R,457,R,54,R,23,R,5,R,6,R,459,R,441,R,206,R,0
105154,12,R,1422,R,865,R,557,R,46,R,72,R,61,R,425,R,5,R,671,R,74,R,25,R,43,R,11,R,671,R,530,R,210,R,0
105206,2,R,136,R,35,R,101,R,1,R,3,R,2,R,33,R,1,R,87,R,8,R,1,R,0,R,4,R,46,R,63,R,23,R,0
105206,3,R,381,R,82,R,299,R,6,R,6,R,10,R,98,R,2,R,241,R,16,R,2,R,0,R,1,R,134,R,171,R,75,R,0
105206,12,R,292,R,170,R,122,R,4,R,2,R,5,R,94,R,2,R,164,R,16,R,5,R,0,R,23,R,119,R,102,R,48,R,0
105215,2,R,199,R,184,R,15,R,6,R,1,R,7,R,34,R,0,R,112,R,27,R,12,R,0,R,0,R,84,R,83,R,32,R,0
105215,3,R,116,R,112,R,4,R,4,R,1,R,5,R,13,R,1,R,62,R,20,R,9,R,1,R,0,R,39,R,63,R,14,R,0
105297,2,R,13,R,2,R,11,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,7,R,3,Z,0
105297,3,R,117,R,24,R,93,R,116,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,R,34,R,65,R,18,Z,0
105297,5,R,52,R,18,R,34,R,51,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,4,R,30,R,18,Z,0
105297,12,R,9,R,0,R,9,R,9,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,3,R,2,Z,0
105330,2,R,10,R,1,R,9,R,0,R,0,R,0,R,3,R,0,R,7,R,0,R,0,R,0,R,0,R,7,R,2,R,1,R,0
105330,5,R,5102,R,1658,R,3444,R,132,R,133,R,129,R,1375,R,10,R,2948,R,273,R,80,R,22,R,3,R,3802,R,1002,R,295,R,0
105330,7,R,2074,R,869,R,1205,R,55,R,44,R,57,R,298,R,0,R,727,R,40,R,542,R,311,R,0,R,439,R,1228,R,407,R,0
105330,9,R,233,R,62,R,171,R,5,R,6,R,3,R,48,R,0,R,147,R,13,R,5,R,6,R,0,R,27,R,166,R,40,R,0
105330,10,R,135,R,35,R,100,R,6,R,2,R,7,R,26,R,0,R,79,R,9,R,4,R,2,R,0,R,12,R,72,R,51,R,0
105330,12,R,322,R,160,R,162,R,6,R,9,R,3,R,70,R,0,R,216,R,15,R,2,R,1,R,0,R,258,R,43,R,21,R,0
105349,2,R,128,R,25,R,103,R,25,R,2,R,0,R,26,R,0,R,67,R,4,R,4,R,0,R,18,R,62,R,35,R,13,R,0
105349,3,R,150,R,38,R,112,R,43,R,3,R,1,R,19,R,1,R,72,R,4,R,7,R,0,R,4,R,50,R,68,R,28,R,0
105349,12,R,293,R,168,R,125,R,82,R,1,R,1,R,66,R,1,R,126,R,3,R,13,R,0,R,121,R,124,R,26,R,22,R,0
105428,2,R,681,R,271,R,410,R,12,R,11,R,46,R,370,R,0,R,200,R,25,R,8,R,9,R,6,R,307,R,301,R,67,R,0
105428,3,R,899,R,257,R,642,R,16,R,26,R,78,R,524,R,0,R,194,R,30,R,14,R,17,R,8,R,437,R,367,R,87,R,0
105428,11,R,101,R,48,R,53,R,2,R,5,R,16,R,52,R,1,R,18,R,7,R,0,R,0,R,0,R,44,R,45,R,12,R,0
105428,12,R,358,R,92,R,266,R,4,R,2,R,47,R,201,R,0,R,78,R,15,R,7,R,4,R,0,R,145,R,137,R,76,R,0
105525,2,R,2558,R,1145,R,1413,R,41,R,63,R,117,R,1202,R,8,R,910,R,77,R,106,R,34,R,3,R,1320,R,995,R,240,R,0
105525,3,R,1949,R,848,R,1101,R,31,R,54,R,86,R,901,R,5,R,754,R,58,R,34,R,26,R,2,R,896,R,833,R,217,R,1
105525,11,R,105,R,92,R,13,R,1,R,2,R,9,R,59,R,0,R,28,R,1,R,5,R,0,R,0,R,21,R,52,R,32,R,0
105525,12,R,942,R,607,R,335,R,13,R,27,R,33,R,358,R,2,R,318,R,12,R,174,R,5,R,0,R,351,R,370,R,215,R,6
105534,2,R,204,R,29,R,175,R,4,R,3,R,10,R,134,Z,0,R,32,R,20,R,1,Z,0,Z,0,R,133,R,57,R,14,Z,0
105534,3,R,503,R,126,R,377,R,8,R,34,R,32,R,195,R,8,R,177,R,43,R,6,Z,0,Z,0,R,77,R,328,R,98,Z,0
105534,5,R,371,R,75,R,296,R,10,R,22,R,54,R,86,R,1,R,167,R,26,R,4,R,1,Z,0,R,9,R,231,R,131,Z,0
105534,7,R,58,R,9,R,49,R,2,R,3,R,1,R,10,Z,0,R,36,R,4,R,2,Z,0,Z,0,Z,0,R,32,R,26,Z,0
105534,11,R,6,R,2,R,4,Z,0,Z,0,R,1,R,1,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,R,1,R,3,R,2,Z,0
105534,12,R,180,R,20,R,160,R,1,R,4,R,7,R,108,R,1,R,38,R,21,Z,0,Z,0,Z,0,R,115,R,56,R,9,Z,0
105543,2,R,152,R,14,R,138,R,41,R,1,R,5,R,77,Z,0,R,15,R,13,Z,0,Z,0,Z,0,R,83,R,52,R,17,Z,0
105543,3,R,129,R,36,R,93,R,12,R,7,R,2,R,70,R,1,R,25,R,9,R,3,Z,0,Z,0,R,30,R,86,R,13,Z,0
105543,12,R,141,R,9,R,132,R,31,R,1,R,3,R,79,R,1,R,16,R,10,Z,0,Z,0,Z,0,R,97,R,43,R,1,Z,0
105589,5,R,121,R,54,R,67,R,1,R,6,R,6,R,3,R,0,R,90,R,1,R,13,R,1,R,0,R,68,R,46,R,7,R,0
105589,7,R,204,R,42,R,162,R,2,R,7,R,12,R,11,R,1,R,148,R,1,R,22,R,0,R,0,R,13,R,125,R,66,R,0
105589,9,R,6,R,0,R,6,R,0,R,1,R,1,R,0,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,1,R,5,R,0
105589,10,R,9,R,0,R,9,R,0,R,0,R,0,R,0,R,0,R,8,R,1,R,0,R,0,R,0,R,0,R,6,R,3,R,0
105659,2,R,413,R,388,R,25,R,45,R,5,R,58,R,185,R,5,R,113,R,0,R,2,R,0,R,0,R,171,R,189,R,53,R,0
105659,3,R,55,R,51,R,4,R,8,R,1,R,6,R,17,R,0,R,21,R,1,R,1,R,0,R,0,R,10,R,30,R,15,R,0
105659,12,R,580,R,500,R,80,R,107,R,7,R,62,R,211,R,8,R,167,R,0,R,18,R,0,R,0,R,230,R,275,R,75,R,0
105668,2,R,748,R,455,R,293,R,17,R,23,R,48,R,215,R,4,R,383,R,45,R,12,R,1,R,20,R,297,R,327,R,104,R,0
105668,3,R,553,R,219,R,334,R,19,R,11,R,48,R,139,R,1,R,288,R,35,R,11,R,1,R,20,R,214,R,199,R,120,R,0
105668,11,R,597,R,304,R,293,R,2,R,16,R,123,R,145,R,6,R,220,R,39,R,46,R,0,R,0,R,43,R,384,R,170,R,0
105668,12,R,2883,R,1559,R,1324,R,67,R,48,R,278,R,1418,R,16,R,887,R,105,R,61,R,3,R,72,R,875,R,1318,R,618,R,0
105677,12,R,37,R,35,R,2,R,0,R,2,R,1,R,1,R,0,R,32,R,0,R,0,R,1,Z,0,R,17,R,14,R,6,Z,0
105747,2,R,416,R,196,R,220,R,13,R,16,R,13,R,132,R,1,R,205,R,23,R,8,R,5,R,3,R,258,R,111,R,44,R,0
105747,3,R,590,R,259,R,331,R,17,R,19,R,16,R,168,R,1,R,330,R,24,R,7,R,8,R,2,R,324,R,209,R,55,R,0
105747,11,R,52,R,40,R,12,R,2,R,4,R,4,R,12,R,0,R,25,R,3,R,2,R,0,R,3,R,20,R,18,R,11,R,0
105747,12,R,126,R,40,R,86,R,4,R,6,R,8,R,35,R,0,R,68,R,2,R,0,R,3,R,0,R,42,R,46,R,38,R,0
105792,2,R,260,R,87,R,173,R,8,R,8,R,28,R,170,R,0,R,34,R,5,R,5,R,2,R,17,R,163,R,61,R,19,R,0
105792,3,R,293,R,105,R,188,R,8,R,9,R,35,R,190,R,1,R,34,R,8,R,6,R,2,R,17,R,176,R,80,R,20,R,0
105792,11,R,40,R,29,R,11,R,2,R,0,R,6,R,20,R,0,R,9,R,2,R,1,R,0,R,0,R,13,R,18,R,9,R,0
105792,12,R,141,R,73,R,68,R,8,R,4,R,15,R,77,R,1,R,30,R,5,R,1,R,0,R,2,R,56,R,46,R,37,R,0
105899,2,R,3,R,1,R,2,R,0,R,0,R,0,R,2,R,0,R,1,R,0,R,0,R,0,R,0,R,3,R,0,R,0,R,0
105899,3,R,3,R,1,R,2,R,0,R,0,R,0,R,1,R,0,R,2,R,0,R,0,R,0,R,0,R,2,R,0,R,1,R,0
105899,5,R,166,R,85,R,81,R,1,R,1,R,15,R,40,R,0,R,90,R,11,R,1,R,7,R,0,R,137,R,19,R,10,R,0
106041,2,R,265,R,243,R,22,R,15,R,8,R,5,R,101,R,7,R,100,R,24,R,5,R,0,R,0,R,197,R,64,R,4,R,0
106041,3,R,802,R,762,R,40,R,20,R,22,R,19,R,300,R,21,R,315,R,84,R,21,R,0,R,0,R,629,R,162,R,11,R,0
106148,2,R,516,R,222,R,294,R,10,R,7,R,10,R,113,R,1,R,321,R,21,R,27,R,6,R,25,R,312,R,128,R,51,R,0
106148,3,R,633,R,225,R,408,R,7,R,9,R,10,R,132,R,4,R,412,R,23,R,30,R,6,R,16,R,331,R,200,R,86,R,0
106148,11,R,151,R,40,R,111,R,6,R,2,R,1,R,62,R,2,R,70,R,3,R,5,R,0,R,38,R,71,R,33,R,9,R,0
106148,12,R,551,R,362,R,189,R,14,R,0,R,3,R,114,R,6,R,361,R,21,R,30,R,2,R,111,R,175,R,166,R,99,R,0
106245,2,R,10,R,5,R,5,R,0,R,0,R,1,R,1,R,0,R,4,R,3,R,0,R,1,R,0,R,4,R,3,R,3,Z,0
106245,3,R,334,R,79,R,255,R,1,R,10,R,72,R,10,R,0,R,169,R,57,R,4,R,11,R,4,R,164,R,130,R,36,R,0
106245,5,R,901,R,313,R,588,R,12,R,21,R,212,R,38,R,0,R,454,R,126,R,8,R,30,R,0,R,425,R,362,R,114,R,0
106245,7,R,422,R,165,R,257,R,3,R,9,R,65,R,6,R,0,R,180,R,23,R,5,R,131,R,0,R,72,R,261,R,89,R,0
106245,9,R,176,R,84,R,92,R,1,R,3,R,13,R,3,R,0,R,124,R,9,R,0,R,23,R,0,R,20,R,132,R,24,R,0
106245,10,R,104,R,34,R,70,R,0,R,5,R,20,R,1,R,0,R,52,R,3,R,4,R,19,R,0,R,8,R,46,R,50,R,0
106245,11,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0
106245,12,R,40,R,23,R,17,R,1,R,1,R,8,R,6,R,0,R,13,R,6,R,1,R,4,R,2,R,19,R,12,R,7,R,0
106263,5,R,552,R,90,R,462,R,3,R,50,R,53,R,51,R,0,R,358,R,16,R,17,R,4,R,0,R,145,R,308,R,99,R,0
106263,7,R,208,R,44,R,164,R,1,R,11,R,22,R,9,R,0,R,149,R,6,R,4,R,6,R,0,R,38,R,141,R,29,R,0
