UNITID,AWLEVELC,CSTOTLT,YEAR
204796,03,6,2022
204796,05,11148,2022
204796,07,2787,2022
204796,09,1788,2022
204796,10,164,2022
204796,12,150,2022
204802,03,13,2022
204802,05,25,2022
204820,03,54,2022
204820,05,81,2022
204839,03,78,2022
204839,05,53,2022
204848,03,60,2022
204848,05,70,2022
204857,03,103,2022
204857,05,5064,2022
204857,07,2128,2022
204857,09,439,2022
204857,10,191,2022
204857,12,665,2022
204866,03,63,2022
204866,05,55,2022
204884,02,9,2022
204884,03,72,2022
204893,02,18,2022
204909,05,306,2022
204936,05,491,2022
204936,07,103,2022
204936,09,23,2022
204936,10,3,2022
204945,02,880,2022
204945,03,888,2022
204945,11,87,2022
204945,12,108,2022
204963,02,24,2022
204963,11,12,2022
204963,12,11,2022
204981,02,21,2022
204981,11,83,2022
204981,12,17,2022
204990,07,21,2022
204990,09,23,2022
205027,05,8,2022
205027,07,5,2022
205054,02,160,2022
205054,03,43,2022
205054,11,26,2022
205090,02,32,2022
205124,05,12,2022
205142,02,51,2022
205142,12,46,2022
205179,02,124,2022
205179,03,63,2022
205203,02,21,2022
205203,03,271,2022
205203,05,115,2022
205203,07,7,2022
205203,12,5,2022
205391,03,42,2022
205391,05,12,2022
205443,03,160,2022
205443,05,427,2022
205443,07,37,2022
205443,09,5,2022
205443,10,2,2022
205443,11,2,2022
205470,02,643,2022
205470,03,2045,2022
205470,05,10,2022
205470,11,5332,2022
205470,12,1746,2022
205559,02,10,2022
205559,03,1,2022
205841,02,236,2022
205841,03,968,2022
205841,11,18,2022
205841,12,592,2022
205887,02,202,2022
205887,03,115,2022
205957,03,47,2022
205957,05,494,2022
205957,07,211,2022
205966,02,30,2022
205966,03,213,2022
205966,12,71,2022
206011,02,75,2022
206011,03,198,2022
206011,12,92,2022
206039,02,21,2022
206048,05,344,2022
206048,07,313,2022
206048,09,4,2022
206084,02,18,2022
206084,03,84,2022
206084,05,2772,2022
206084,07,888,2022
206084,09,508,2022
206084,10,67,2022
206084,12,7,2022
206154,03,2,2022
206154,05,1,2022
206172,02,15,2022
206172,11,8,2022
206181,02,78,2022
206181,11,17,2022
206181,12,26,2022
206279,05,293,2022
206279,07,45,2022
206279,09,7,2022
206279,10,6,2022
206288,07,36,2022
206288,09,49,2022
206321,02,26,2022
206321,12,19,2022
206349,05,200,2022
206349,07,131,2022
206349,09,5,2022
206349,10,41,2022
206394,03,4,2022
206394,05,8,2022
206437,03,1,2022
206437,05,375,2022
206437,07,217,2022
206437,09,34,2022
206437,10,3,2022
206446,02,99,2022
206446,03,270,2022
206446,12,41,2022
206491,05,68,2022
206491,07,5,2022
206507,05,265,2022
206516,07,9,2022
206525,05,316,2022
206525,07,26,2022
206589,05,420,2022
206604,02,9,2022
206604,05,1724,2022
206604,07,713,2022
206604,09,184,2022
206604,10,123,2022
206604,12,34,2022
206613,02,4,2022
206613,03,44,2022
206613,05,149,2022
206613,12,3,2022
206622,03,17,2022
206622,05,1209,2022
206622,07,572,2022
206622,09,31,2022
206622,10,1,2022
206695,03,104,2022
206695,05,1772,2022
206695,07,681,2022
206695,09,49,2022
206695,10,24,2022
206695,12,129,2022
206817,03,1,2022
206817,05,14,2022
206835,03,17,2022
206835,05,186,2022
206835,07,46,2022
206862,03,13,2022
206862,05,381,2022
206862,07,241,2022
206862,09,21,2022
206905,02,118,2022
206905,12,59,2022
206914,02,19,2022
206914,03,201,2022
206914,05,396,2022
206914,07,92,2022
206914,12,2,2022
206923,02,16,2022
206923,03,330,2022
206923,12,67,2022
206932,02,77,2022
206932,03,21,2022
206932,12,208,2022
206941,02,26,2022
206941,03,37,2022
206941,05,2213,2022
206941,07,429,2022
206941,10,4,2022
206996,02,87,2022
206996,03,352,2022
206996,12,11,2022
207041,02,67,2022
207041,05,583,2022
207041,07,252,2022
207041,10,1,2022
207050,02,1,2022
207050,03,212,2022
207050,12,2,2022
207069,03,225,2022
207069,12,47,2022
207087,02,12,2022
207102,02,31,2022
207102,12,26,2022
207157,03,11,2022
207157,05,62,2022
207157,07,6,2022
207209,03,49,2022
207209,05,203,2022
207209,07,12,2022
207209,09,14,2022
207236,03,354,2022
207254,02,64,2022
207254,03,217,2022
207254,05,38,2022
207263,02,1,2022
207263,05,1290,2022
207263,07,442,2022
207263,09,28,2022
207263,10,49,2022
207263,12,20,2022
207281,03,564,2022
207281,12,44,2022
207290,02,4,2022
207290,03,387,2022
207290,12,9,2022
207306,02,23,2022
207306,05,297,2022
207306,07,39,2022
207306,09,11,2022
207315,07,293,2022
207315,09,106,2022
207324,03,2,2022
207324,05,340,2022
207324,07,164,2022
207324,10,13,2022
207342,05,431,2022
207342,07,192,2022
207342,09,451,2022
207342,10,60,2022
207351,02,1,2022
207351,03,63,2022
207351,05,346,2022
207388,02,21,2022
207388,05,4399,2022
207388,07,895,2022
207388,09,315,2022
207388,10,219,2022
207388,12,55,2022
207397,02,1,2022
207397,03,725,2022
207397,05,26,2022
207397,11,9,2022
207397,12,50,2022
207403,05,349,2022
207403,07,30,2022
207449,02,74,2022
207449,03,1693,2022
207449,12,177,2022
207458,05,447,2022
207458,07,200,2022
207458,09,171,2022
207458,10,20,2022
207500,05,4385,2022
207500,07,2022,2022
207500,09,366,2022
207500,10,171,2022
207500,12,19,2022
207564,03,546,2022
207564,05,114,2022
207582,05,630,2022
207582,07,160,2022
207582,09,9,2022
207661,03,147,2022
207661,05,518,2022
207661,07,43,2022
207661,12,19,2022
207670,02,27,2022
207670,03,855,2022
207670,12,95,2022
207704,02,32,2022
207704,12,119,2022
207722,05,125,2022
207740,03,296,2022
207740,12,10,2022
207786,02,22,2022
207847,05,579,2022
207847,07,1231,2022
207847,10,1,2022
207856,03,4,2022
207856,05,66,2022
207856,07,2,2022
207865,03,118,2022
207865,05,837,2022
207865,07,249,2022
207865,09,73,2022
207865,10,16,2022
207935,02,17,2022
207935,03,2435,2022
207935,11,30,2022
207935,12,171,2022
207962,02,36,2022
207962,03,28,2022
207962,12,511,2022
207971,05,661,2022
207971,07,189,2022
207971,09,157,2022
207971,10,8,2022
208035,03,252,2022
208035,12,17,2022
208044,02,21,2022
208044,12,15,2022
208053,02,65,2022
208053,12,80,2022
208275,02,11,2022
208275,03,230,2022
208275,11,1,2022
208275,12,14,2022
208318,02,78,2022
208318,03,621,2022
208318,11,1,2022
208318,12,51,2022
208390,02,100,2022
208390,03,1267,2022
208390,12,144,2022
208406,02,122,2022
208406,03,560,2022
208406,11,6,2022
208406,12,124,2022
208415,02,13,2022
208415,03,82,2022
208433,02,19,2022
208433,11,8,2022
208433,12,30,2022
208479,02,60,2022
208479,03,60,2022
208479,12,220,2022
208512,02,227,2022
208512,03,93,2022
208512,05,9,2022
208637,12,118,2022
208646,02,107,2022
208646,05,576,2022
208646,07,127,2022
208646,10,7,2022
208646,11,3,2022
208646,12,2,2022
208725,03,1,2022
208725,05,13,2022
208822,05,704,2022
208822,07,394,2022
208822,09,138,2022
208822,10,33,2022
208822,12,10,2022
208859,02,15,2022
208859,12,27,2022
209038,02,123,2022
209038,03,938,2022
209038,11,74,2022
209038,12,201,2022
209056,05,424,2022
209056,07,207,2022
209056,09,180,2022
209056,10,33,2022
209065,05,475,2022
209065,07,18,2022
209065,10,2,2022
209065,12,7,2022
209074,02,112,2022
209074,03,612,2022
209074,12,56,2022
209083,02,32,2022
209083,11,1,2022
209083,12,20,2022
209153,02,5,2022
209153,12,26,2022
209205,02,13,2022
209205,11,1,2022
209205,12,22,2022
209241,05,6,2022
209241,07,17,2022
209241,09,5,2022
209241,10,5,2022
209250,02,110,2022
209250,03,850,2022
209250,11,101,2022
209250,12,190,2022
209287,05,90,2022
209287,07,75,2022
209287,09,2,2022
209287,10,26,2022
209296,05,12,2022
209296,07,72,2022
209296,09,39,2022
209409,03,1,2022
209409,05,137,2022
209409,07,88,2022
209409,10,10,2022
209490,05,397,2022
209490,07,245,2022
209490,09,338,2022
209490,10,50,2022
209506,02,8,2022
209506,03,31,2022
209506,05,702,2022
209506,07,36,2022
209506,10,5,2022
209506,12,4,2022
209542,05,5629,2022
209542,07,1126,2022
209542,09,464,2022
209542,10,509,2022
209551,05,3942,2022
209551,07,997,2022
209551,09,356,2022
209551,10,271,2022
209603,05,87,2022
209603,07,49,2022
209612,05,450,2022
209612,07,340,2022
209612,09,396,2022
209612,10,11,2022
209667,02,21,2022
209667,12,19,2022
209676,02,35,2022
209676,12,58,2022
209694,02,12,2022
209694,12,31,2022
209700,02,81,2022
209700,11,1,2022
209700,12,54,2022
209719,02,31,2022
209719,12,14,2022
209746,02,330,2022
209746,03,3069,2022
209746,11,100,2022
209746,12,772,2022
209807,05,4230,2022
209807,07,1516,2022
209807,09,104,2022
209807,10,831,2022
209807,12,6,2022
209825,05,1044,2022
209825,07,165,2022
209825,09,20,2022
209825,10,4,2022
209922,05,298,2022
209922,07,2,2022
209940,02,179,2022
209940,03,432,2022
209940,11,1,2022
209940,12,174,2022
210146,05,703,2022
210146,07,233,2022
210146,10,205,2022
210155,02,56,2022
210155,03,302,2022
210155,11,6,2022
210155,12,39,2022
210234,02,38,2022
210234,03,208,2022
210234,12,138,2022
210270,02,22,2022
210270,03,263,2022
210270,11,25,2022
210270,12,224,2022
210304,03,2,2022
210304,05,127,2022
210304,07,1,2022
210331,03,1,2022
210331,05,250,2022
210331,07,90,2022
210331,10,5,2022
210340,02,20,2022
210340,12,25,2022
210368,07,153,2022
210368,09,9,2022
210368,10,11,2022
210401,05,335,2022
210401,07,120,2022
210401,09,96,2022
210429,05,1001,2022
210429,07,168,2022
210429,10,49,2022
210429,11,7,2022
210429,12,38,2022
210438,05,91,2022
210438,07,237,2022
210438,09,177,2022
210438,10,12,2022
210492,05,45,2022
210492,07,12,2022
210492,10,1,2022
210508,10,5,2022
210571,05,400,2022
210571,07,22,2022
210599,02,180,2022
210599,12,267,2022
210605,02,535,2022
210605,03,1990,2022
210605,12,275,2022
210669,05,360,2022
210711,02,27,2022
210711,11,22,2022
210711,12,40,2022
210739,05,591,2022
210739,07,310,2022
210739,09,30,2022
210739,10,9,2022
210739,12,9,2022
210748,02,16,2022
210748,12,81,2022
210775,03,89,2022
210775,05,401,2022
210775,07,218,2022
210775,09,33,2022
210784,02,27,2022
210784,12,166,2022
211006,02,152,2022
211024,03,10,2022
211024,05,106,2022
211024,07,60,2022
211024,09,6,2022
211079,02,17,2022
211079,03,247,2022
211088,05,402,2022
211088,07,231,2022
211088,09,263,2022
211088,10,49,2022
211130,07,67,2022
211130,09,4,2022
211130,10,11,2022
211273,05,295,2022
211273,07,101,2022
211273,09,11,2022
211273,10,74,2022
211291,05,881,2022
211291,07,8,2022
211307,02,61,2022
211307,03,821,2022
211307,12,52,2022
211316,02,29,2022
211316,12,49,2022
211334,02,5,2022
211334,12,16,2022
211343,02,25,2022
211343,03,389,2022
211352,05,347,2022
211352,07,196,2022
211352,09,18,2022
211352,10,5,2022
211431,05,291,2022
211431,07,251,2022
211431,09,15,2022
211431,10,12,2022
211440,05,1588,2022
211440,07,2765,2022
211440,09,361,2022
211440,10,62,2022
211468,05,228,2022
211468,07,115,2022
211468,09,9,2022
211468,10,51,2022
211468,12,35,2022
211477,02,12,2022
211477,03,119,2022
211477,05,175,2022
211477,07,13,2022
211477,12,50,2022
211556,05,262,2022
211556,07,290,2022
211556,09,177,2022
211583,05,264,2022
211583,07,138,2022
211583,09,22,2022
211583,10,6,2022
211608,05,76,2022
211635,02,58,2022
211802,02,71,2022
211893,02,3,2022
211893,05,39,2022
211893,07,9,2022
211893,10,11,2022
211927,02,237,2022
211927,03,1176,2022
211927,11,35,2022
211927,12,73,2022
211981,02,1,2022
211981,03,9,2022
211981,05,354,2022
211981,07,92,2022
211981,09,10,2022
211981,12,2,2022
212009,05,509,2022
212045,02,19,2022
212045,03,69,2022
212045,11,35,2022
212045,12,79,2022
212054,02,176,2022
212054,05,3441,2022
212054,07,2194,2022
212054,09,725,2022
212054,10,284,2022
212106,05,1339,2022
212106,07,711,2022
212106,09,451,2022
212106,10,42,2022
212115,02,2,2022
212115,05,966,2022
212115,07,265,2022
212115,09,4,2022
212115,10,1,2022
212115,12,59,2022
212133,03,63,2022
212133,05,341,2022
212133,07,508,2022
212133,09,14,2022
212133,10,41,2022
212133,11,22,2022
212197,03,9,2022
212197,05,397,2022
212197,07,100,2022
212197,10,37,2022
212197,12,14,2022
212230,02,27,2022
212230,12,1,2022
212267,02,45,2022
212267,12,3,2022
212276,02,28,2022
212276,12,2,2022
212294,02,31,2022
212294,12,3,2022
212300,02,40,2022
212300,12,4,2022
212328,02,44,2022
212328,12,5,2022
212337,02,32,2022
212355,02,55,2022
212355,12,3,2022
212382,02,52,2022
212382,12,5,2022
212391,02,41,2022
212391,12,2,2022
212434,02,121,2022
212434,03,47,2022
212434,12,8,2022
212577,05,546,2022
212601,03,10,2022
212601,05,612,2022
212601,07,363,2022
212601,09,132,2022
212601,10,33,2022
212601,11,1,2022
212601,12,3,2022
212656,03,7,2022
212656,05,262,2022
212656,07,62,2022
212674,05,640,2022
212753,02,54,2022
212753,12,2,2022
212771,05,63,2022
212771,07,65,2022
212771,09,8,2022
212771,10,1,2022
212805,05,549,2022
212832,03,10,2022
212832,05,477,2022
212832,07,195,2022
212832,09,54,2022
212832,10,6,2022
212869,02,7,2022
212869,03,363,2022
212878,02,258,2022
212878,03,1769,2022
212878,12,61,2022
212911,05,304,2022
212975,02,42,2022
212975,03,25,2022
212975,12,16,2022
212984,03,12,2022
212984,05,521,2022
212984,07,317,2022
212984,09,31,2022
212984,10,66,2022
212993,02,4,2022
212993,05,16,2022
213011,03,14,2022
213011,05,281,2022
213011,07,132,2022
213011,09,74,2022
213020,02,167,2022
213020,03,27,2022
213020,05,1567,2022
213020,07,626,2022
213020,09,115,2022
213020,10,63,2022
213020,12,43,2022
213163,02,49,2022
213181,02,155,2022
213181,03,25,2022
213181,11,25,2022
213181,12,33,2022
213233,02,14,2022
213233,03,161,2022
213251,05,282,2022
213251,07,25,2022
213251,12,12,2022
213303,02,9,2022
213303,03,25,2022
213303,05,196,2022
213303,07,30,2022
213321,05,464,2022
213321,07,127,2022
213330,02,2,2022
213330,12,13,2022
213349,05,1341,2022
213349,07,297,2022
213349,09,14,2022
213349,10,4,2022
213349,12,9,2022
213358,05,276,2022
213358,07,111,2022
213358,10,1,2022
213358,12,14,2022
213367,03,29,2022
213367,05,804,2022
213367,07,507,2022
213367,09,23,2022
213367,10,28,2022
213376,02,74,2022
213376,03,356,2022
213376,05,98,2022
213376,11,8,2022
213376,12,44,2022
213385,05,661,2022
213400,02,4,2022
213400,03,50,2022
213400,05,332,2022
213400,07,112,2022
213400,09,14,2022
213446,07,17,2022
213446,09,4,2022
213455,02,48,2022
213455,12,119,2022
213473,02,47,2022
213473,03,17,2022
213473,12,5,2022
213491,02,15,2022
213491,12,22,2022
213507,05,365,2022
213507,07,89,2022
213507,09,47,2022
213507,10,50,2022
213525,02,83,2022
213525,03,848,2022
213525,12,17,2022
213534,02,77,2022
213534,03,67,2022
213534,11,76,2022
213543,05,1191,2022
213543,07,506,2022
213543,09,116,2022
213543,10,52,2022
213543,12,35,2022
213570,02,228,2022
213570,03,28,2022
213589,02,111,2022
213589,03,13,2022
213598,05,358,2022
213598,07,85,2022
213622,02,48,2022
213631,07,37,2022
213631,09,1,2022
213631,10,12,2022
213659,02,40,2022
213659,03,472,2022
213659,12,19,2022
213668,05,231,2022
213774,03,109,2022
213774,05,30,2022
213774,11,6,2022
213826,05,364,2022
213826,07,313,2022
213826,09,18,2022
213826,10,1,2022
213914,03,127,2022
213932,02,65,2022
213987,02,7,2022
213987,03,111,2022
213987,05,549,2022
213987,07,222,2022
213987,10,18,2022
213987,12,32,2022
213996,05,563,2022
213996,07,208,2022
213996,09,44,2022
213996,10,50,2022
213996,12,29,2022
214023,02,2,2022
214023,03,1,2022
214041,03,5,2022
214041,05,1402,2022
214041,07,318,2022
214041,09,19,2022
214041,10,7,2022
214041,12,5,2022
214069,02,2,2022
214069,05,448,2022
214069,07,176,2022
214069,09,80,2022
214069,10,1,2022
214111,02,157,2022
214111,03,1244,2022
214111,11,19,2022
214111,12,246,2022
214148,05,93,2022
214148,07,11,2022
214148,10,1,2022
214157,05,502,2022
214157,07,207,2022
214157,09,11,2022
214157,10,33,2022
214166,03,132,2022
214166,05,186,2022
214166,07,15,2022
214166,12,16,2022
214175,02,8,2022
214175,05,464,2022
214175,07,5,2022
214272,05,350,2022
214272,07,113,2022
214272,09,47,2022
214290,02,155,2022
214290,03,173,2022
214290,11,92,2022
214379,02,90,2022
214379,03,1156,2022
214379,11,3,2022
214379,12,146,2022
214476,02,21,2022
214528,12,245,2022
214564,07,158,2022
214564,09,223,2022
214564,10,28,2022
214582,02,111,2022
214582,03,53,2022
214582,12,15,2022
214591,02,12,2022
214591,03,19,2022
214591,05,663,2022
214591,07,67,2022
214591,10,15,2022
214591,12,97,2022
214607,07,110,2022
214607,10,16,2022
214625,03,17,2022
214625,05,71,2022
214625,12,4,2022
214634,02,1,2022
214634,03,23,2022
214634,05,43,2022
214634,12,1,2022
214643,03,4,2022
214643,05,45,2022
214652,03,2,2022
214652,05,155,2022
214652,12,10,2022
214670,02,1,2022
214670,03,4,2022
214670,05,120,2022
214670,12,11,2022
214689,02,14,2022
214689,03,10,2022
214689,05,300,2022
214689,12,8,2022
214698,05,69,2022
214698,12,5,2022
214704,02,17,2022
214704,03,38,2022
214704,05,354,2022
214704,12,9,2022
214713,02,14,2022
214713,03,4,2022
214713,05,761,2022
214713,07,214,2022
214713,09,14,2022
214713,10,9,2022
214713,12,7,2022
214731,02,11,2022
214731,03,6,2022
214731,05,140,2022
214731,12,5,2022
214740,03,50,2022
214740,05,42,2022
214740,12,11,2022
214759,03,19,2022
214759,05,92,2022
214759,12,1,2022
214768,03,30,2022
214768,05,79,2022
214768,12,5,2022
214777,02,155,2022
214777,03,4,2022
214777,05,9730,2022
214777,07,1602,2022
214777,09,1091,2022
214777,10,58,2022
214777,12,572,2022
214786,02,1,2022
214786,03,3,2022
214786,05,60,2022
214786,12,3,2022
214795,03,68,2022
214795,05,76,2022
214795,12,5,2022
214801,03,10,2022
214801,05,449,2022
214801,12,13,2022
214810,03,25,2022
214810,05,64,2022
214810,12,12,2022
214829,03,15,2022
214829,05,79,2022
214829,07,3,2022
214829,12,2,2022
214883,02,1,2022
214883,03,58,2022
214883,05,167,2022
214883,07,43,2022
214883,10,2,2022
214883,12,41,2022
214892,02,112,2022
214892,03,39,2022
214892,11,89,2022
214892,12,31,2022
214944,02,372,2022
214944,03,28,2022
214944,12,54,2022
214971,02,4,2022
214971,05,29,2022
214971,07,30,2022
214971,10,3,2022
215008,02,30,2022
215044,12,100,2022
215053,05,44,2022
215062,05,2683,2022
215062,07,4385,2022
215062,09,1361,2022
215062,10,94,2022
215062,12,121,2022
215105,02,2,2022
215105,05,337,2022
215105,07,94,2022
215105,09,8,2022
215105,10,2,2022
215114,03,1,2022
215114,05,159,2022
215114,07,113,2022
215114,10,2,2022
215123,07,322,2022
215123,09,518,2022
215123,10,47,2022
215239,02,9,2022
215239,03,1792,2022
215239,12,203,2022
215266,03,38,2022
215266,05,175,2022
215275,05,207,2022
215275,12,2,2022
215284,03,10,2022
215284,05,453,2022
215284,12,5,2022
215293,03,19,2022
215293,05,4589,2022
215293,07,1792,2022
215293,09,1133,2022
215293,10,358,2022
215293,12,1054,2022
215309,03,9,2022
215336,02,21,2022
215336,11,5,2022
215336,12,4,2022
215381,02,152,2022
215381,03,165,2022
215381,11,143,2022
215390,02,14,2022
215390,03,81,2022
215415,02,138,2022
215415,03,520,2022
215415,05,98,2022
215415,12,24,2022
215424,07,30,2022
215424,09,7,2022
215424,10,11,2022
215442,05,585,2022
215442,07,278,2022
215442,09,54,2022
215442,10,88,2022
215479,02,28,2022
215530,02,44,2022
215530,12,4,2022
215585,02,14,2022
215585,03,463,2022
215585,12,4,2022
215594,02,115,2022
215619,07,6,2022
215637,03,76,2022
215637,05,46,2022
215655,05,671,2022
215655,07,213,2022
215655,09,54,2022
215655,10,11,2022
215655,12,50,2022
215682,02,60,2022
215682,03,164,2022
215682,12,49,2022
215691,05,104,2022
215691,07,84,2022
215691,10,34,2022
215743,03,15,2022
215743,05,359,2022
215743,07,241,2022
215743,09,27,2022
215770,05,1360,2022
215770,07,1066,2022
215770,09,220,2022
215770,10,148,2022
215798,05,328,2022
215798,07,55,2022
215798,12,15,2022
215813,07,11,2022
215813,10,2,2022
215886,02,33,2022
215886,12,22,2022
215929,05,837,2022
215929,07,462,2022
215929,09,102,2022
215929,10,8,2022
215947,02,2,2022
215947,05,369,2022
215947,07,166,2022
215947,10,22,2022
215974,02,113,2022
215983,02,22,2022
215992,02,27,2022
215992,03,50,2022
215992,11,10,2022
215992,12,8,2022
216010,05,1065,2022
216010,07,313,2022
216010,09,4,2022
216010,10,14,2022
216010,12,43,2022
216038,02,1,2022
216038,05,1549,2022
216038,07,488,2022
216038,09,144,2022
216038,10,31,2022
216038,12,45,2022
216047,05,7,2022
216047,07,47,2022
216047,10,7,2022
216074,02,38,2022
216074,12,220,2022
216083,02,3,2022
216083,03,80,2022
216083,12,19,2022
216162,02,141,2022
216223,02,43,2022
216223,11,18,2022
216223,12,1,2022
216278,05,548,2022
216278,07,1,2022
